stop_code;stop_name;stop_lat;stop_lon
PJ977;PJ977 - Neptuno / Vicuña Rozas;-33.43412212;-70.721198
PJ1697;PJ1697 - Wisconsin / Estados Unidos;-33.43999844;-70.73769727
PJ1581;PJ1581 - Iquitos / Av. Dorsal;-33.45166707;-70.72377
PJ1019;PJ1019 - Tupungato / Waldo Taff;-33.44605089;-70.733368
PJ998;PJ998 - Rodolfo Mondolfo / Costanera Sur;-33.41188229;-70.72057516
PJ999;PJ999 - Pasaje C / Costanera Sur;-33.41127332;-70.71885611
PJ1000;PJ1000 - Santa Edelmira / Brisas Del Río;-33.41172823;-70.714325
PJ1001;PJ1001 - Carmen Lidia / Brisas Del Río;-33.41077269;-70.71355555
PJ1002;PJ1002 - La Frontera / Carmen Lidia;-33.4109227;-70.71288333
PJ1003;PJ1003 - Cónsul Poinsett / Radal;-33.42966016;-70.70409096
PJ1004;PJ1004 - Av. José J. Pérez / Radal;-33.43199742;-70.704313
PJ1005;PJ1005 - Pasaje F / Radal;-33.43769541;-70.70361642
PJ1006;PJ1006 - Av. San Pablo / Radal;-33.44004345;-70.702609
PJ1063;PJ1063 - Martínez De Rozas / Radal;-33.43730343;-70.703712
PJ1760;PJ1760 - Andes / Radal;-33.43536946;-70.70441726
PJ1761;PJ1761 - Av. José J. Pérez / Radal;-33.43257;-70.7042649
PJ1762;PJ1762 - Cónsul Poinsett / Radal;-33.43011243;-70.704058
PJ1564;PJ1564 - S. De Uronia / Hoevel;-33.42333848;-70.69968895
PJ1007;PJ1007 - Estadio / Santa Edelmira;-33.41224495;-70.71185
PJ1008;PJ1008 - Brisas Del Río / Santa Edelmira;-33.41161436;-70.71393889
PJ1009;PJ1009 - Santa Adriana / Brisas Del Río;-33.41298022;-70.715954
PJ1049;PJ1049 - Puerto Vespucio / Oceánica;-33.44639298;-70.780325
PJ1560;PJ1560 - Puerto Santiago / Puerto Vespucio;-33.44799499;-70.779334
PJ1559;PJ1559 - Puerto Santiago / Puerto Vespucio;-33.44906;-70.78072204
PJ1601;PJ1601 - Pto. Madero / Puerto Santiago;-33.45021295;-70.781437
PJ1600;PJ1600 - Pedro Jorquera / Fundo San Pedro;-33.45215491;-70.78318197
PJ1059;PJ1059 - Puerto Vespucio / Pedro Jorquera;-33.4492399;-70.784266
PJ1057;PJ1057 - Mar Del Sur;-33.44742989;-70.784258
PJ1058;PJ1058 - Oceánica / Pedro Jorquera;-33.44597491;-70.783891
PJ1587;PJ1587 - Parada 4 / (M) San Pablo;-33.4456251;-70.722499
PJ1814;PJ1814 - Cerro San Cristóbal Esq. / J.M.Guzmán Riesco;-33.43574971;-70.77258161
PJ1765;PJ1765 - Vía Rosada / Serrano;-33.45136326;-70.766476
PJ1764;PJ1764 - Claudio Arrau / Serrano;-33.44926324;-70.76714
PJ1795;PJ1795 - Claudio Arrau Alt. 9450;-33.44832162;-70.76993333
PJ1681;PJ1681 - Santa Marta / Territorio Antártico;-33.44809623;-70.715285
PB1618;PB1618 - Los Turistas / Héroes De La Concepción;-33.40013411;-70.62095232
PB672;PB672 - Duque De Kent / Héroes De La Concepción;-33.40079277;-70.623374
PB673;PB673 - Cuba / Duque De Kent;-33.40025975;-70.624631
PB674;PB674 - Av. Las Torres / Duque De Kent;-33.3991743;-70.62675985
PB676;PB676 - Parada 4 / Plaza El Salto;-33.39654671;-70.626876
PB679;PB679 - Salitre / Av. Zapadores;-33.392224;-70.63614722
PB682;PB682 - Parada 5 / (M) Zapadores;-33.39090619;-70.64213729
PB684;PB684 - Derlinda Araya / Av. Zapadores;-33.3865572;-70.658899
PB685;PB685 - Oviedo / Av. Zapadores;-33.38641816;-70.661293
PB686;PB686 - Inés De Suárez / Av. Zapadores;-33.38618611;-70.664629
PB687;PB687 - Alberto González / Av. Zapadores;-33.38617906;-70.667223
PB688;PB688 - Av. La Palmilla / Av. Zapadores;-33.38615303;-70.669493
PB689;PB689 - Diego Silva / Av. La Palmilla;-33.38401547;-70.67021987
PB693;PB693 - Panamericana Norte / Av. Zapadores;-33.3894633;-70.68871007
PB1678;PB1678 - Camino Lo Ruiz / Puerto Montt;-33.39132869;-70.689552
PB694;PB694 - Atacameños / Puerto Montt;-33.39366174;-70.69147631
PB695;PB695 - Fresia / Puerto Montt;-33.39393961;-70.693968
PB696;PB696 - Montevideo / Puerto Montt;-33.39380165;-70.69553382
PB697;PB697 - Las Margaritas / Puerto Montt;-33.39360922;-70.69755692
PB698;PB698 - Av. Apóstol Santiago / Puerto Montt;-33.39338049;-70.700607
PB699;PB699 - Las Margaritas / Av. Apóstol Santiago;-33.3914575;-70.699855
PB700;PB700 - Las Margaritas / Av. Apóstol Santiago;-33.39010551;-70.699224
PB701;PB701 - Costa Rica / Av. Apóstol Santiago;-33.38771554;-70.698083
PB702;PB702 - Fresia / Av. Apóstol Santiago;-33.38588055;-70.697173
PB703;PB703 - México / Fresia;-33.38826858;-70.695849
PB704;PB704 - Pje. Los Azahares / Fresia;-33.39021559;-70.695283
PB705;PB705 - Arica / Fresia;-33.39194247;-70.69478889
PB706;PB706 - Los Changos / Fresia;-33.3931836;-70.694431
PB707;PB707 - Camino Lo Ruiz / Puerto Montt;-33.39377065;-70.691365
PB708;PB708 - Av. Pdte. Frei M. / Puerto Montt;-33.3918537;-70.689184
PB709;PB709 - 1 Poniente / Av. Zapadores;-33.38908473;-70.686821
PB710;PB710 - Barón Juras R. / Av. Zapadores;-33.38825476;-70.685194
PB712;PB712 - Parada 3 / Vuelta Del Padre;-33.38622885;-70.679684
PB713;PB713 - Perpignón / Av. La Palmilla;-33.38617302;-70.669769
PB714;PB714 - Alberto González / Av. Zapadores;-33.38635406;-70.667017
PB715;PB715 - Gral. Sandino / Av. Zapadores;-33.3863691;-70.665121
PB716;PB716 - Gral. Gambino / Av. Zapadores;-33.38658529;-70.66098875
PB717;PB717 - Javier Solís / Av. Zapadores;-33.38674337;-70.65886997
PB718;PB718 - El Guanaco / Av. Zapadores;-33.38683822;-70.6574
PB719;PB719 - Montana / Av. Zapadores;-33.38709037;-70.65503055
PB724;PB724 - Parada 4 / (M) Zapadores;-33.39090704;-70.64275813
PB727;PB727 - María Del Pilar / Av. Zapadores;-33.39246758;-70.635635
PB731;PB731 - Duque De Kent / Av. Las Torres;-33.39898883;-70.62696981
PB732;PB732 - H. La Concepción / Duque De Kent;-33.40047675;-70.624497
PB733;PB733 - Bolivia / Duque De Kent;-33.40196186;-70.62170761
PB734;PB734 - Los Turistas / Bolivia;-33.40034291;-70.6202129
PB735;PB735 - Rosal / José Joaquín Aguirre L.;-33.37468133;-70.650649
PB1656;PB1656 - Av. Las Torres / El Conquistador Del M.;-33.37213632;-70.651596
PB736;PB736 - Punta Mocha / Av. Las Torres;-33.37058976;-70.65293082
PB737;PB737 - Conquistador / Av. Las Torres;-33.37167732;-70.651926
PB738;PB738 - El Rosal / Av. Las Torres;-33.3727811;-70.65032697
PB739;PB739 - Juan Cristóbal / Av. Las Torres;-33.3753604;-70.646671
PB740;PB740 - Aguirre Luco / Juan Cristóbal;-33.37346643;-70.645376
PB741;PB741 - Cachapoal / Guillermo Subiabre;-33.37227545;-70.643732
PB742;PB742 - P. Aguirre Cerda / Guillermo Subiabre;-33.37252198;-70.64217501
PB743;PB743 - Las Siervas / Guillermo Subiabre;-33.37288652;-70.639292
PB744;PB744 - Av. Recoleta / Guillermo Subiabre;-33.37453856;-70.63717
PB1505;PB1505 - Las Aralias / Las Petunias;-33.37586476;-70.62556699
PB746;PB746 - Las Encinas / Las Petunias;-33.37715479;-70.621873
PB1672;PB1672 - El Laurel / Las Petunias;-33.37762509;-70.61985391
PB1504;PB1504 - Camino La Pirámide / Las Petunias;-33.37800385;-70.617851
PB748;PB748 - Los Cipreses / Camino La Pirámide;-33.37966594;-70.6187
PB749;PB749 - Cam. Bosque De S. / Camino La Pirámide;-33.38099582;-70.620171
PB750;PB750 - Espacio Riesco;-33.38387776;-70.62155189
PB751;PB751 - Santa Clara / Av. El Salto;-33.38693578;-70.622571
PB752;PB752 - Reutter / Av. El Salto;-33.38997135;-70.6236086
PB753;PB753 - Rinconada El Salto / Av. El Salto;-33.39294092;-70.6245237
PB754;PB754 - Orleans / Arzobispo Valdivieso;-33.41399049;-70.640693
PB755;PB755 - Parada 1 / (M) Cementerios;-33.41489045;-70.643819
PB756;PB756 - Parada 4 / (M) Cerro Blanco;-33.42190752;-70.64515061
PB757;PB757 - Av. La Paz / Santos Dumont;-33.42124682;-70.65044009
PA476;PA476 - Parada 5 / Recoleta Franciscana;-33.4326315;-70.64891036
PB864;PB864 - Av. La Paz / Artesanos;-33.43118278;-70.65125987
PB758;PB758 - Hosp. San José;-33.4176303;-70.652763
PB759;PB759 - Cementerio General;-33.41771533;-70.651225
PB760;PB760 - Monserrat / Profesor A. Zañartu;-33.4180281;-70.64927594
PB761;PB761 - Av. Recoleta / Profesor A. Zañartu;-33.41652521;-70.64403725
PB1635;PB1635 - Schlack / El Salto Chico;-33.41783446;-70.643218
PB762;PB762 - La Unión / El Salto Chico;-33.41654047;-70.64244
PB763;PB763 - Arz. Valdivieso / El Salto Chico;-33.41435849;-70.641201
PB764;PB764 - Puma / Arzobispo Valdivieso;-33.41382852;-70.63949
PB765;PB765 - Rinconada El Salto / Av. El Salto;-33.39294475;-70.624376
PB766;PB766 - Reutter / Av. El Salto;-33.39002377;-70.623402
PB767;PB767 - Santa Clara / Av. El Salto;-33.38699778;-70.622416
PB768;PB768 - Espacio Riesco;-33.38256481;-70.620948
PB769;PB769 - Cam. Bosque De S. / Camino La Pirámide;-33.38102182;-70.62005
PB770;PB770 - El Peumo / Las Petunias;-33.37792385;-70.617815
PB771;PB771 - Las Encinas / Las Petunias;-33.37725056;-70.62127326
PB772;PB772 - Pdte. Allende / Las Petunias;-33.37595074;-70.624957
PB773;PB773 - Camino Al Bosque / Av. Pdte. Allende;-33.37705571;-70.627093
PB775;PB775 - La Pincoya / Premio Nobel;-33.37265761;-70.633011
PB776;PB776 - Los V. Del Capitán / La Pincoya;-33.37189261;-70.633484
PB777;PB777 - Av. Recoleta / La Pincoya;-33.37111359;-70.635207
PB778;PB778 - Av. Recoleta / Guillermo Subiabre;-33.37268748;-70.63915398
PB779;PB779 - P. Aguirre Cerda / Guillermo Subiabre;-33.37241448;-70.641641
PB780;PB780 - Cachapoal / Guillermo Subiabre;-33.37220446;-70.64321
PB781;PB781 - Aguirre Luco / Juan Cristóbal;-33.37300942;-70.645333
PB782;PB782 - Reina Isabel / Juan Cristóbal;-33.37503998;-70.6462134
PB783;PB783 - El Rosal / Av. Las Torres;-33.37281729;-70.64978314
PB784;PB784 - Conquistador / Av. Las Torres;-33.37178493;-70.65118694
PB785;PB785 - J. J. Aguirre / El Conquistador Del M.;-33.3739513;-70.652508
PB786;PB786 - Terminal / José Joaquín Aguirre L.;-33.37499034;-70.650305
PB788;PB788 - José M. Infante / Av. Vicuña Mackenna;-33.40541066;-70.745481
PB1643;PB1643 - Hercules / Némesis;-33.40894867;-70.745203
PB789;PB789 - Poseidón / Némesis;-33.40918526;-70.74265177
PB790;PB790 - Chungará / Topocalma;-33.40932078;-70.739436
PB791;PB791 - Esmeralda / Topocalma;-33.40956181;-70.737605
PB792;PB792 - Costanera Norte / Esmeralda;-33.41092481;-70.738001
PB793;PB793 - Chiapa / Costanera Norte;-33.4111572;-70.73504036
PB794;PB794 - Huara / Costanera Norte;-33.41138992;-70.73229
PB795;PB795 - Totoral Bajo / Costanera Norte;-33.41182498;-70.728838
PB1523;PB1523 - Chacao / Costanera Norte;-33.41183203;-70.726044
PB1654;PB1654 - Costanera Norte / Condell;-33.41015725;-70.72364549
PB797;PB797 - Maitén / Condell;-33.40851138;-70.72508252
PB798;PB798 - José M. Infante / Condell;-33.40675801;-70.727281
PB799;PB799 - Belloto / José Miguel Infante;-33.40657803;-70.72566389
PB800;PB800 - Calle 5 / José Miguel Infante;-33.40667009;-70.722754
PB801;PB801 - Manuel Rodríguez / José Miguel Infante;-33.40666313;-70.720694
PB802;PB802 - Toconce / José Miguel Infante;-33.40653318;-70.718343
PB803;PB803 - Arturo Prat / Gral. Velásquez;-33.40430901;-70.71772392
PB804;PB804 - José M. Balmaceda / Gral. Velásquez;-33.40185317;-70.718073
PB805;PB805 - Promoncaes / Av. Domingo Santa María;-33.40939763;-70.692494
PB806;PB806 - Los Maquis / Av. Domingo Santa María;-33.41049869;-70.68921
PB807;PB807 - Alberto Pepper / Av. Domingo Santa María;-33.41150274;-70.6862
PB808;PB808 - S. Sanfuentes / Av. Domingo Santa María;-33.41257779;-70.683223
PB809;PB809 - Pedro Nolasco / Av. Domingo Santa María;-33.41371891;-70.67987783
PB810;PB810 - Camilo Vial / Av. Domingo Santa María;-33.41329885;-70.6804
PB811;PB811 - S. Sanfuentes / Av. Domingo Santa María;-33.4124908;-70.682885
PB812;PB812 - Eulogio Altamirano / Av. Domingo Santa María;-33.41119173;-70.686647
PB813;PB813 - Los Álamos / Av. Domingo Santa María;-33.41023568;-70.689463
PB814;PB814 - Los Acacios / Av. Domingo Santa María;-33.40918763;-70.692538
PB815;PB815 - Llo Lleo / Viña Del Mar;-33.40297328;-70.712709
PB816;PB816 - Errázuriz / Arturo Prat;-33.40349232;-70.71423804
PB817;PB817 - Gral. Velásquez / Arturo Prat;-33.40402426;-70.71751379
PB818;PB818 - Manuel Rodríguez / Arturo Prat;-33.40429815;-70.719803
PB819;PB819 - J. Miguel Infante / Calle 6;-33.40635913;-70.720672
PB820;PB820 - Calle 5 / José Miguel Infante;-33.4065831;-70.722541
PB821;PB821 - Calle 4 / José Miguel Infante;-33.40649505;-70.724586
PB822;PB822 - Condell / José Miguel Infante;-33.406434;-70.727404
PB829;PB829 - Chungará / Topocalma;-33.40928179;-70.739037
PB830;PB830 - Poseidón / Némesis;-33.40900473;-70.74225
PB831;PB831 - Av. Vicuña Mackenna / Némesis;-33.40883566;-70.745862
PB844;PB844 - Av. Los Zapadores / Barón De Juras Reales;-33.38786876;-70.685141
PB845;PB845 - Parral / Barón De Juras Reales;-33.39034477;-70.68386892
PB846;PB846 - 6 Norte / Barón De Juras Reales;-33.3920648;-70.683238
PB847;PB847 - El Olivo / Barón De Juras Reales;-33.3936588;-70.682588
PB848;PB848 - Mediterráneo / Barón De Juras Reales;-33.3955742;-70.68157884
PB849;PB849 - Santa Inés / Barón De Juras Reales;-33.39706784;-70.680156
PB850;PB850 - Zeus / Barón De Juras Reales;-33.39793288;-70.678405
PB851;PB851 - Monterrey / Barón De Juras Reales;-33.4003129;-70.677101
PB852;PB852 - Reina María / Barón De Juras Reales;-33.40282692;-70.675696
PB853;PB853 - Cnel. Alvarado / Las Araucarias;-33.4050583;-70.67457085
PB854;PB854 - Escuela Luis Galdames;-33.40667797;-70.672678
PB855;PB855 - Av. Vivaceta / Altamirano;-33.40702015;-70.66807838
PB856;PB856 - Nueva De Matte / Av. Vivaceta;-33.40868207;-70.667079
PB857;PB857 - Juliet / Av. Vivaceta;-33.41146229;-70.66586887
PB858;PB858 - Padre Las Casas / Av. Vivaceta;-33.41355121;-70.66513714
PB859;PB859 - D. Santa María / Av. Vivaceta;-33.41544914;-70.66443911
PB860;PB860 - El Molino / Av. Vivaceta;-33.41813712;-70.663656
PB861;PB861 - Gamero / Av. Vivaceta;-33.42144013;-70.662999
PB862;PB862 - Los Ángeles / Av. Vivaceta;-33.42434515;-70.661949
PB863;PB863 - Rivera / Av. Vivaceta;-33.42667705;-70.66115388
PA329;PA329 - Parada 13 / Estación Mapocho;-33.43162656;-70.65316773
PB671;PB671 - Parada 6 / Recoleta Franciscana;-33.43222538;-70.647515
PB865;PB865 - Av. Independencia / Artesanos;-33.4308313;-70.652767
PB866;PB866 - Maruri / Gral. Borgoño;-33.43045023;-70.65466466
PB867;PB867 - López / Prieto;-33.42990884;-70.65629911
PB868;PB868 - Rivera / López;-33.42627423;-70.657428
PB869;PB869 - Av. Vivaceta / Rivera;-33.42668223;-70.66081144
PB870;PB870 - Retiro / Av. Vivaceta;-33.42429025;-70.66186111
PB871;PB871 - Gamero / Av. Vivaceta;-33.42178862;-70.66275293
PB902;PB902 - Bezanilla / Av. Vivaceta;-33.41793481;-70.66359041
PB872;PB872 - D. Santa María / Av. Vivaceta;-33.41577383;-70.66416896
PB873;PB873 - Central / Av. Vivaceta;-33.41380024;-70.66492883
PB874;PB874 - Francia / Av. Vivaceta;-33.41173114;-70.66566728
PB875;PB875 - Nueva De Matte / Av. Vivaceta;-33.40911942;-70.66674195
PB876;PB876 - Hipódromo Chile  / Av. Vivaceta;-33.40707806;-70.667695
PB877;PB877 - Los Marroquíes / Las Enredaderas;-33.40613358;-70.66975075
PB878;PB878 - Luis Galdames / Las Enredaderas;-33.40625285;-70.67221451
PB879;PB879 - Cnel. Alvarado / Luis Galdames;-33.40529795;-70.673922
PB880;PB880 - Reina María / Las Araucarias;-33.40302793;-70.675482
PB882;PB882 - Roma / Barón De Juras Reales;-33.40061958;-70.67669944
PB883;PB883 - El Lucero / Barón De Juras Reales;-33.39840797;-70.67793547
PB884;PB884 - Santa Inés / Barón De Juras Reales;-33.39725153;-70.67936394
PB885;PB885 - Aviador Zañartu / Barón De Juras Reales;-33.39557594;-70.68130865
PB886;PB886 - El Olivo / Barón De Juras Reales;-33.39392582;-70.682194
PB887;PB887 - 6 Norte / Barón De Juras Reales;-33.39221873;-70.68306884
PB888;PB888 - Parral / Barón De Juras Reales;-33.39069879;-70.683498
PB889;PB889 - Av. Los Zapadores / Barón De Juras Reales;-33.38823876;-70.684747
PB899;PB899 - Av. Vivaceta / Bezanilla;-33.41783213;-70.663288
PB900;PB900 - Escanilla / Bezanilla;-33.41776817;-70.66083
PB901;PB901 - Parada 3 / Hospitales;-33.41768517;-70.6565769
PB1007;PB1007 - Lincoyan / Cañaveral;-33.3248935;-70.71464481
PB1008;PB1008 - Oxiquin / Cañaveral;-33.32370533;-70.71111971
PB1009;PB1009 - Caupolicán / Cañaveral;-33.32301435;-70.70894
PB1010;PB1010 - Juncal / Caupolicán;-33.32649341;-70.705564
PB1011;PB1011 - El Totoral / Caupolicán;-33.32801155;-70.70303315
PB1732;PB1732 - San Ignacio / Galvarino;-33.33112115;-70.7063567
PB1006;PB1006 - Caupolicán / San Ignacio;-33.32954249;-70.701133
PB1216;PB1216 - Caupolicán Alt. 8600;-33.33494856;-70.696992
PB1217;PB1217 - Caupolicán Alt. 9200;-33.33841872;-70.69528198
PB1218;PB1218 - Lautaro / Caupolicán;-33.34088559;-70.694794
PB1219;PB1219 - Los Queltehues / Calle 1;-33.35338264;-70.692196
PB1106;PB1106 - Los Jilgueros / Calle 1;-33.35707066;-70.691371
PB1107;PB1107 - San Pedro / Calle 1;-33.35976301;-70.69045338
PB1624;PB1624 - Parada 1 / Terminal Los Libertadores;-33.36170187;-70.681876
PB1611;PB1611 - Mall Plaza Norte (Sta. Elena);-33.36379567;-70.67793778
PB1108;PB1108 - Santa Elena / Sta Marta De Huechuraba;-33.36390949;-70.67464722
PB907;PB907 - Av. Vespucio / Pedro Fontova;-33.370507;-70.6712
PB1258;PB1258 - Parada 12 / (M) Vespucio Norte;-33.38070441;-70.646079
PB140;PB140 - Av. Del Parque / Rinconada El Salto;-33.38345588;-70.61737911
PB1035;PB1035 - Santa Elena / Pedro Fontova;-33.37013901;-70.670912
PB909;PB909 - Los Portones / Sta Marta De Huechuraba;-33.36516295;-70.674164
PB1610;PB1610 - Mall Plaza Norte (Sta. Elena);-33.36364805;-70.67734091
PB1625;PB1625 - Parada 2 / Terminal Los Libertadores;-33.36205343;-70.68159458
PB911;PB911 - Lequena / Mejillones;-33.3592718;-70.682926
PB912;PB912 - Toconao / Mejillones;-33.35911077;-70.684725
PB913;PB913 - Atacama / Lasana;-33.36001142;-70.68552259
PB239;PB239 - Lluta / San Pedro De Atacama;-33.35972183;-70.68927321
PB1650;PB1650 - Flamencos / Calle 1;-33.35768223;-70.69107793
PB1193;PB1193 - Los Chercanes / Calle 1;-33.35658538;-70.69144548
PB1194;PB1194 - Gral. San Martín / Calle 1;-33.35327164;-70.69215
PB1195;PB1195 - Lautaro / Caupolicán;-33.3413996;-70.694869
PB1196;PB1196 - Caupolicán Alt. 9200;-33.33827959;-70.695245
PB1197;PB1197 - Caupolicán Alt. 8600;-33.33508557;-70.696822
PB1012;PB1012 - San Ignacio Alt. 100;-33.32955748;-70.701518
PB1013;PB1013 - Galvarino / San Ignacio;-33.3311344;-70.705935
PB1014;PB1014 - Lincoyan / San Ignacio;-33.33258432;-70.710536
PB1689;PB1689 - Totoral / Lincoyán;-33.33116162;-70.71153611
PB1731;PB1731 - Galvarino / El Totoral;-33.32988894;-70.70814181
PB1733;PB1733 - El Cañaveral / Caupolicán;-33.32567333;-70.70618957
PB1593;PB1593 - Cañaveral / Caupolican;-33.32315236;-70.708047
PB1592;PB1592 - Oxiquim / Cañaveral;-33.32341731;-70.711014
PB916;PB916 - Nva. Recoleta / Raúl Montt;-33.39231215;-70.64460914
PB917;PB917 - Río Blanco / Raúl Montt;-33.3915584;-70.646932
PB918;PB918 - José M. Carrera / Raúl Montt;-33.39128943;-70.65010298
PB919;PB919 - Los Fulgores / Raúl Montt;-33.39118397;-70.65254925
PB920;PB920 - Montana / Raúl Montt;-33.39103326;-70.65543
PB921;PB921 - El Copihual / El Guanaco;-33.38868123;-70.657305
PB922;PB922 - Av. Zapadores / El Guanaco;-33.38702479;-70.65707694
PB923;PB923 - Diego Silva / El Guanaco;-33.38448923;-70.6572
PB924;PB924 - Méndez / El Guanaco;-33.38315922;-70.657355
PB925;PB925 - Av. Principal / El Guanaco;-33.38133386;-70.65744997
PB926;PB926 - Gral. Gambino / Av. Principal;-33.38022518;-70.660483
PB927;PB927 - Cristina / Av. Principal;-33.37980213;-70.6633
PB928;PB928 - Juan Muñoz / Av. Principal;-33.3797921;-70.664723
PB929;PB929 - Mercurio / Av. Principal;-33.37973407;-70.666908
PB930;PB930 - Horacio Johnson / Av. Principal;-33.37951804;-70.66907
PB931;PB931 - Angelmó / Av. Principal;-33.37912;-70.671184
PB937;PB937 - Av. Independencia / Av. Card. José M. Caro;-33.37348975;-70.686188
PB938;PB938 - J. Montt Salamanca / Av. Card. José M. Caro;-33.37394391;-70.69091438
PB939;PB939 - Panamericana Norte / Av. Card. José M. Caro;-33.37407359;-70.69497
PB941;PB941 - Doña Leticia / O'Higgins;-33.36320497;-70.729701
PB942;PB942 - Del Trigal / Lo Ovalle;-33.36092549;-70.7311361
PB943;PB943 - Las Riendas / Lo Ovalle;-33.35966517;-70.73324189
PB944;PB944 - Av. Lo Marcoleta / Lo Ovalle;-33.35816988;-70.73386
PB1703;PB1703 - Est. Loncoche / Los Cárpatos;-33.35439066;-70.746123
PB947;PB947 - Everest / Los Cárpatos;-33.35328765;-70.746652
PB948;PB948 - Bali / Los Cárpatos;-33.35094362;-70.747794
PB949;PB949 - Santa Laura / Bali;-33.35216756;-70.751022
PB950;PB950 - Manuel Bustos / Santa Laura;-33.35434197;-70.74996097
PB952;PB952 - Bali / Santa Laura;-33.35236456;-70.751002
PB953;PB953 - Los Himalayas / Los Cárpatos;-33.35111568;-70.74781188
PB954;PB954 - Everest / Los Cárpatos;-33.35304964;-70.746858
PB955;PB955 - Rigoberto Jara / Los Cárpatos;-33.35469866;-70.74604
PB647;PB647 - Lo Ovalle / Av. Lo Marcoleta;-33.35797895;-70.73405357
PB957;PB957 - María L. Bombal / Lo Ovalle;-33.35976001;-70.73332147
PB958;PB958 - Del Trigal / Lo Ovalle;-33.36067393;-70.731762
PB959;PB959 - O'Higgins / Lo Ovalle;-33.36187364;-70.72974929
PB960;PB960 - Doña Leticia / O'Higgins;-33.36283843;-70.72985146
PB961;PB961 - Av. Manuel A. Matta / O'Higgins;-33.36545795;-70.730205
PB962;PB962 - Los Abetos / Av. Card. José M. Caro;-33.37425859;-70.694917
PB963;PB963 - Los Acacios / Av. Card. José M. Caro;-33.37417193;-70.69140393
PB964;PB964 - Av. Independencia / Av. Card. José M. Caro;-33.37388974;-70.686637
PB965;PB965 - Granada / Av. Card. José M. Caro;-33.37319777;-70.684879
PB966;PB966 - Ernesto Ried / Av. Card. José M. Caro;-33.37374182;-70.681987
PB967;PB967 - Tokio / Av. Card. José M. Caro;-33.37438285;-70.680029
PB968;PB968 - Tupungato / Av. Card. José M. Caro;-33.37506271;-70.67792414
PB969;PB969 - Puntiagudo / Av. Card. José M. Caro;-33.37668868;-70.67530983
PB970;PB970 - Rupanco / Av. Card. José M. Caro;-33.37780395;-70.673977
PB971;PB971 - Pedro Fontova / Av. Card. José M. Caro;-33.37906202;-70.67262282
PB972;PB972 - Horacio Johnson / Av. Principal;-33.37961703;-70.669266
PB973;PB973 - Laura / Av. Principal;-33.37983907;-70.66702
PB974;PB974 - Juan Muñoz / Av. Principal;-33.3799281;-70.665051
PB975;PB975 - Mercedes / Av. Principal;-33.37999214;-70.662715
PB976;PB976 - Gral. Gambino / Av. Principal;-33.38029017;-70.660927
PB977;PB977 - El Guanaco / Av. Principal;-33.38072122;-70.657815
PB978;PB978 - Benjamín Quezada / El Guanaco;-33.38275623;-70.657638
PB979;PB979 - Diego Silva / El Guanaco;-33.38417421;-70.65745861
PB980;PB980 - Av. Zapadores / El Guanaco;-33.38652693;-70.6572339
